Series Name,Country/Region,Year,Value
"Inflation, consumer prices (annual %)",Kosovo,2020,0.198227922994854
"Inflation, consumer prices (annual %)",Kuwait,2020,2.101729548274
"Inflation, consumer prices (annual %)",Kyrgyz Republic,2020,6.32542296338078
"Inflation, consumer prices (annual %)",Laos,2020,5.10407262959919
"Inflation, consumer prices (annual %)",Latvia,2020,0.219064904842156
"Inflation, consumer prices (annual %)",Lebanon,2020,84.8643330472041
"Inflation, consumer prices (annual %)",Lesotho,2020,4.97809676252309
"Inflation, consumer prices (annual %)",Liberia,2020,16.9557241496255
"Inflation, consumer prices (annual %)",Libya,2020,1.44703656998741
"Inflation, consumer prices (annual %)",Liechtenstein,2020,
"Inflation, consumer prices (annual %)",Lithuania,2020,1.19989444983569
"Inflation, consumer prices (annual %)",Luxembourg,2020,0.819957302127036
"Inflation, consumer prices (annual %)","Macao SAR, China",2020,0.811410511491651
"Inflation, consumer prices (annual %)",Madagascar,2020,4.20179312190557
"Inflation, consumer prices (annual %)",Malawi,2020,8.62551469650552
"Inflation, consumer prices (annual %)",Malaysia,2020,-1.1387021539305
"Inflation, consumer prices (annual %)",Maldives,2020,-1.36977425569811
"Inflation, consumer prices (annual %)",Mali,2020,0.438088940320668
"Inflation, consumer prices (annual %)",Malta,2020,0.638544956776712
"Inflation, consumer prices (annual %)",Marshall Islands,2020,
"Inflation, consumer prices (annual %)",Mauritania,2020,2.3856948845632
"Inflation, consumer prices (annual %)",Mauritius,2020,2.58080077182822
"Inflation, consumer prices (annual %)",Mexico,2020,3.39683415570006
"Inflation, consumer prices (annual %)",Micronesia,2020,0.554594630853174
"Inflation, consumer prices (annual %)",Moldova,2020,3.76597122245358
"Inflation, consumer prices (annual %)",Monaco,2020,
"Inflation, consumer prices (annual %)",Mongolia,2020,3.79604026111247
"Inflation, consumer prices (annual %)",Montenegro,2020,-0.255655699848551
"Inflation, consumer prices (annual %)",Morocco,2020,0.705968661338261
"Inflation, consumer prices (annual %)",Mozambique,2020,3.48393567493204
"Inflation, consumer prices (annual %)",Myanmar,2020,
"Inflation, consumer prices (annual %)",Namibia,2020,2.20938236933469
"Inflation, consumer prices (annual %)",Nauru,2020,
"Inflation, consumer prices (annual %)",Nepal,2020,5.05236655289212
"Inflation, consumer prices (annual %)",Netherlands,2020,1.27246037789161
"Inflation, consumer prices (annual %)",New Caledonia,2020,
"Inflation, consumer prices (annual %)",New Zealand,2020,1.71456170007245
"Inflation, consumer prices (annual %)",Nicaragua,2020,3.68181341625572
"Inflation, consumer prices (annual %)",Niger,2020,2.8981937602627
"Inflation, consumer prices (annual %)",Nigeria,2020,13.2460234276597
"Inflation, consumer prices (annual %)",North Macedonia,2020,1.20007348888487
"Inflation, consumer prices (annual %)",Northern Mariana Islands,2020,
"Inflation, consumer prices (annual %)",Norway,2020,1.28658490708005
"Inflation, consumer prices (annual %)",Oman,2020,-0.40640291946585
"Inflation, consumer prices (annual %)",Pakistan,2020,9.73999313898155
"Inflation, consumer prices (annual %)",Palau,2020,0.218181818181833
"Inflation, consumer prices (annual %)",Panama,2020,-1.5502754080376
"Inflation, consumer prices (annual %)",Papua New Guinea,2020,4.87167398565555
"Inflation, consumer prices (annual %)",Paraguay,2020,1.76751592356698
"Inflation, consumer prices (annual %)",Peru,2020,2.00241205759292
"Inflation, consumer prices (annual %)",Philippines,2020,2.3931623931624
"Inflation, consumer prices (annual %)",Poland,2020,3.37446972618589
"Inflation, consumer prices (annual %)",Portugal,2020,-0.0124383299575305
"Inflation, consumer prices (annual %)",Puerto Rico,2020,
"Inflation, consumer prices (annual %)",Qatar,2020,-2.5403150300476
"Inflation, consumer prices (annual %)",Romania,2020,2.63107311184743
"Inflation, consumer prices (annual %)",Russia,2020,3.38165937237898
"Inflation, consumer prices (annual %)",Rwanda,2020,9.85039902274207
"Inflation, consumer prices (annual %)",Samoa,2020,-1.56891247740895
"Inflation, consumer prices (annual %)",San Marino,2020,-0.133368898372915
"Inflation, consumer prices (annual %)",Sao Tome and Principe,2020,9.81932791540146
"Inflation, consumer prices (annual %)",Saudi Arabia,2020,3.44545825956692
"Inflation, consumer prices (annual %)",Senegal,2020,2.54314685681652
"Inflation, consumer prices (annual %)",Serbia,2020,1.57553290083415
"Inflation, consumer prices (annual %)",Seychelles,2020,1.20266463987123
"Inflation, consumer prices (annual %)",Sierra Leone,2020,13.4468711101052
"Inflation, consumer prices (annual %)",Singapore,2020,-0.181916666666634
"Inflation, consumer prices (annual %)",Sint Maarten (Dutch part),2020,
"Inflation, consumer prices (annual %)",Slovakia,2020,1.93694126694223
"Inflation, consumer prices (annual %)",Slovenia,2020,-0.05485681576061
"Inflation, consumer prices (annual %)",Solomon Islands,2020,2.96354992076065
"Inflation, consumer prices (annual %)",Somalia,2020,
"Inflation, consumer prices (annual %)",South Africa,2020,3.23238831615113
"Inflation, consumer prices (annual %)",South Sudan,2020,29.6758435538571
"Inflation, consumer prices (annual %)",Spain,2020,-0.322753017299739
"Inflation, consumer prices (annual %)",Sri Lanka,2020,6.15394508391738
"Inflation, consumer prices (annual %)",St. Kitts and Nevis,2020,-1.16724501769353
"Inflation, consumer prices (annual %)",St. Lucia,2020,-1.75580833517594
"Inflation, consumer prices (annual %)",St. Martin (French part),2020,
"Inflation, consumer prices (annual %)",St. Vincent and the Grenadines,2020,-0.628131309354654
"Inflation, consumer prices (annual %)",Sudan,2020,163.257782355458
"Inflation, consumer prices (annual %)",Suriname,2020,34.889784309078
"Inflation, consumer prices (annual %)",Sweden,2020,0.497367318853572
"Inflation, consumer prices (annual %)",Switzerland,2020,-0.725874933313384
"Inflation, consumer prices (annual %)",Syria,2020,
"Inflation, consumer prices (annual %)",Tajikistan,2020,
"Inflation, consumer prices (annual %)",Tanzania,2020,3.29029062798325
"Inflation, consumer prices (annual %)",Thailand,2020,-0.845937147357041
"Inflation, consumer prices (annual %)",Timor-Leste,2020,0.495499215459571
"Inflation, consumer prices (annual %)",Togo,2020,1.69928463299408
"Inflation, consumer prices (annual %)",Tonga,2020,-0.349737696727496
"Inflation, consumer prices (annual %)",Trinidad and Tobago,2020,0.598986330824643
"Inflation, consumer prices (annual %)",Tunisia,2020,5.63415115897625
"Inflation, consumer prices (annual %)",Turkey,2020,12.2789574462574
"Inflation, consumer prices (annual %)",Turkmenistan,2020,
"Inflation, consumer prices (annual %)",Turks and Caicos Islands,2020,
"Inflation, consumer prices (annual %)",Tuvalu,2020,
"Inflation, consumer prices (annual %)",Uganda,2020,3.31332289544502
"Inflation, consumer prices (annual %)",Ukraine,2020,2.73249209419427
"Inflation, consumer prices (annual %)",United Arab Emirates,2020,-2.07940317940944
"Inflation, consumer prices (annual %)",United Kingdom,2020,0.989486703772491
"Inflation, consumer prices (annual %)",United States,2020,1.23358439630629
"Inflation, consumer prices (annual %)",Uruguay,2020,9.75640636078194
"Inflation, consumer prices (annual %)",Uzbekistan,2020,12.8677297362606
"Inflation, consumer prices (annual %)",Vanuatu,2020,5.32935073101715
"Inflation, consumer prices (annual %)",Venezuela,2020,
"Inflation, consumer prices (annual %)",Vietnam,2020,3.22093436652514
"Inflation, consumer prices (annual %)",Virgin Islands (U.S.),2020,
"Inflation, consumer prices (annual %)",West Bank and Gaza,2020,-0.735332001092191
"Inflation, consumer prices (annual %)","Yemen, Rep.",2020,
"Inflation, consumer prices (annual %)",Zambia,2020,15.7330604721369
"Inflation, consumer prices (annual %)",Zimbabwe,2020,557.201817362051
"Unemployment, total (% of total labor force) (national estimate)",Afghanistan,2020,11.71
"Unemployment, total (% of total labor force) (national estimate)",Albania,2020,11.639
"Unemployment, total (% of total labor force) (national estimate)",Algeria,2020,
"Unemployment, total (% of total labor force) (national estimate)",American Samoa,2020,
"Unemployment, total (% of total labor force) (national estimate)",Andorra,2020,
"Unemployment, total (% of total labor force) (national estimate)",Angola,2020,
"Unemployment, total (% of total labor force) (national estimate)",Antigua and Barbuda,2020,
"Unemployment, total (% of total labor force) (national estimate)",Argentina,2020,11.461
"Unemployment, total (% of total labor force) (national estimate)",Armenia,2020,8.055
"Unemployment, total (% of total labor force) (national estimate)",Aruba,2020,
"Unemployment, total (% of total labor force) (national estimate)",Australia,2020,6.394
"Unemployment, total (% of total labor force) (national estimate)",Austria,2020,5.201
"Unemployment, total (% of total labor force) (national estimate)",Azerbaijan,2020,7.24
"Unemployment, total (% of total labor force) (national estimate)",Bahamas,2020,
"Unemployment, total (% of total labor force) (national estimate)",Bahrain,2020,
"Unemployment, total (% of total labor force) (national estimate)",Bangladesh,2020,
"Unemployment, total (% of total labor force) (national estimate)",Barbados,2020,
"Unemployment, total (% of total labor force) (national estimate)",Belarus,2020,4.049
"Unemployment, total (% of total labor force) (national estimate)",Belgium,2020,5.545
"Unemployment, total (% of total labor force) (national estimate)",Belize,2020,29.283
"Unemployment, total (% of total labor force) (national estimate)",Benin,2020,
"Unemployment, total (% of total labor force) (national estimate)",Bermuda,2020,
"Unemployment, total (% of total labor force) (national estimate)",Bhutan,2020,5.03
"Unemployment, total (% of total labor force) (national estimate)",Bolivia,2020,7.903
"Unemployment, total (% of total labor force) (national estimate)",Bosnia and Herzegovina,2020,15.868
"Unemployment, total (% of total labor force) (national estimate)",Botswana,2020,21.017
"Unemployment, total (% of total labor force) (national estimate)",Brazil,2020,13.697
"Unemployment, total (% of total labor force) (national estimate)",British Virgin Islands,2020,
"Unemployment, total (% of total labor force) (national estimate)",Brunei,2020,7.409
"Unemployment, total (% of total labor force) (national estimate)",Bulgaria,2020,5.125
"Unemployment, total (% of total labor force) (national estimate)",Burkina Faso,2020,
"Unemployment, total (% of total labor force) (national estimate)",Burundi,2020,1.03
"Unemployment, total (% of total labor force) (national estimate)",Cabo Verde,2020,
"Unemployment, total (% of total labor force) (national estimate)",Cambodia,2020,0.172
"Unemployment, total (% of total labor force) (national estimate)",Cameroon,2020,
"Unemployment, total (% of total labor force) (national estimate)",Canada,2020,9.657
"Unemployment, total (% of total labor force) (national estimate)",Cayman Islands,2020,
"Unemployment, total (% of total labor force) (national estimate)",Central African Republic,2020,
"Unemployment, total (% of total labor force) (national estimate)",Chad,2020,
"Unemployment, total (% of total labor force) (national estimate)",Channel Islands,2020,
"Unemployment, total (% of total labor force) (national estimate)",Chile,2020,10.934
"Unemployment, total (% of total labor force) (national estimate)",China,2020,5.61
"Unemployment, total (% of total labor force) (national estimate)",Colombia,2020,15.983
"Unemployment, total (% of total labor force) (national estimate)",Comoros,2020,
"Unemployment, total (% of total labor force) (national estimate)",Congo (Kinshasa),2020,1.466
"Unemployment, total (% of total labor force) (national estimate)",Congo (Brazzaville),2020,
"Unemployment, total (% of total labor force) (national estimate)",Costa Rica,2020,16.432
"Unemployment, total (% of total labor force) (national estimate)",Cote d'Ivoire,2020,
"Unemployment, total (% of total labor force) (national estimate)",Croatia,2020,7.507
"Unemployment, total (% of total labor force) (national estimate)",Cuba,2020,
"Unemployment, total (% of total labor force) (national estimate)",Curacao,2020,19.07
"Unemployment, total (% of total labor force) (national estimate)",Cyprus,2020,7.755
"Unemployment, total (% of total labor force) (national estimate)",Czechia,2020,2.551
"Unemployment, total (% of total labor force) (national estimate)",Denmark,2020,5.637
"Unemployment, total (% of total labor force) (national estimate)",Djibouti,2020,
"Unemployment, total (% of total labor force) (national estimate)",Dominica,2020,
"Unemployment, total (% of total labor force) (national estimate)",Dominican Republic,2020,6.126
"Unemployment, total (% of total labor force) (national estimate)",Ecuador,2020,6.116
"Unemployment, total (% of total labor force) (national estimate)",Egypt,2020,7.974
"Unemployment, total (% of total labor force) (national estimate)",El Salvador,2020,5.008
"Unemployment, total (% of total labor force) (national estimate)",Equatorial Guinea,2020,
"Unemployment, total (% of total labor force) (national estimate)",Eritrea,2020,
"Unemployment, total (% of total labor force) (national estimate)",Estonia,2020,6.956
"Unemployment, total (% of total labor force) (national estimate)",Eswatini,2020,
"Unemployment, total (% of total labor force) (national estimate)",Ethiopia,2020,
"Unemployment, total (% of total labor force) (national estimate)",Faroe Islands,2020,
"Unemployment, total (% of total labor force) (national estimate)",Fiji,2020,
"Unemployment, total (% of total labor force) (national estimate)",Finland,2020,7.759
"Unemployment, total (% of total labor force) (national estimate)",France,2020,8.01
"Unemployment, total (% of total labor force) (national estimate)",French Polynesia,2020,
"Unemployment, total (% of total labor force) (national estimate)",Gabon,2020,
"Unemployment, total (% of total labor force) (national estimate)",Gambia,2020,
"Unemployment, total (% of total labor force) (national estimate)",Georgia,2020,11.734
"Unemployment, total (% of total labor force) (national estimate)",Germany,2020,3.881
"Unemployment, total (% of total labor force) (national estimate)",Ghana,2020,
"Unemployment, total (% of total labor force) (national estimate)",Gibraltar,2020,
"Unemployment, total (% of total labor force) (national estimate)",Greece,2020,15.899
"Unemployment, total (% of total labor force) (national estimate)",Greenland,2020,
"Unemployment, total (% of total labor force) (national estimate)",Grenada,2020,12.974
"Unemployment, total (% of total labor force) (national estimate)",Guam,2020,
"Unemployment, total (% of total labor force) (national estimate)",Guatemala,2020,
"Unemployment, total (% of total labor force) (national estimate)",Guinea,2020,
"Unemployment, total (% of total labor force) (national estimate)",Guinea-Bissau,2020,
"Unemployment, total (% of total labor force) (national estimate)",Guyana,2020,
"Unemployment, total (% of total labor force) (national estimate)",Haiti,2020,
"Unemployment, total (% of total labor force) (national estimate)",Honduras,2020,10.983
"Unemployment, total (% of total labor force) (national estimate)","Hong Kong SAR, China",2020,5.808
"Unemployment, total (% of total labor force) (national estimate)",Hungary,2020,4.25
"Unemployment, total (% of total labor force) (national estimate)",Iceland,2020,5.478
"Unemployment, total (% of total labor force) (national estimate)",India,2020,7.859
"Unemployment, total (% of total labor force) (national estimate)",Indonesia,2020,4.255
"Unemployment, total (% of total labor force) (national estimate)",Iran,2020,9.687
"Unemployment, total (% of total labor force) (national estimate)",Iraq,2020,
"Unemployment, total (% of total labor force) (national estimate)",Ireland,2020,5.623
"Unemployment, total (% of total labor force) (national estimate)",Isle of Man,2020,
"Unemployment, total (% of total labor force) (national estimate)",Israel,2020,4.169
"Unemployment, total (% of total labor force) (national estimate)",Italy,2020,9.164
